file	num_pairs	val1_min	val1_avg	val1_std	val1_max	val2_min	val2_avg	val2_std	val2_max
HG02148_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8499968	0	17146.29	60574.47	3738577	0	17186.31	60563.60	3738606
HG02148_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9988113	0	17746.13	62105.32	5221158	0	17790.76	62093.06	5221135
HG02155_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8964673	0	17096.76	60365.02	2839819	0	17141.05	60352.96	2839827
HG02155_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8596872	0	16665.68	59519.56	3541746	0	16706.65	59508.57	3541718
HG02165_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9670441	0	17644.57	61423.73	6954488	0	17686.64	61412.09	6954510
HG02165_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10324643	0	17393.82	60235.30	3885573	0	17437.01	60223.25	3885572
HG02178_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11473881	0	16021.06	57534.56	3086988	0	16066.13	57522.57	3087006
HG02178_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8890029	0	17206.38	58764.45	3543756	0	17250.60	58752.00	3543763
HG02257_mat_hprc_r2_v1.1.0.merged.diagonal-distance.32.tp.paf	6624067	0	16196.79	52878.10	2276110	0	16240.67	52865.02	2276115
HG02257_pat_hprc_r2_v1.1.0.merged.diagonal-distance.32.tp.paf	9820756	0	15252.53	49876.26	2980397	0	15295.87	49863.36	2980381
HG02258_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8618616	0	16016.63	51265.07	2324352	0	16057.50	51252.58	2324368
HG02258_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10747698	0	15106.83	49448.11	3669830	0	15145.00	49436.80	3669837
HG02273_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10335078	0	17637.85	62470.88	4932192	0	17682.18	62458.73	4932218
HG02273_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	6988891	0	18007.62	62393.25	4863306	0	18049.67	62381.46	4863337
HG02280_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10359790	0	15950.46	51202.49	3179775	0	15997.02	51188.42	3179800
HG02280_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12839533	0	15262.75	49697.12	3132985	0	15303.57	49684.98	3133003
HG02293_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	6939984	0	17116.20	60538.79	2838387	0	17158.11	60527.26	2838364
HG02293_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	6682290	0	18293.26	64039.28	3152971	0	18335.69	64027.43	3152956
HG02300_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10949172	0	17606.06	60339.93	3543902	0	17647.13	60328.34	3543904
HG02300_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9901577	0	16707.00	58163.78	3565401	0	16750.23	58151.79	3565406
HG02391_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7455678	0	17415.68	61020.87	2785720	0	17459.79	61008.74	2785746
HG02391_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7631260	0	17592.70	60738.04	3702950	0	17635.65	60726.17	3702922
HG02392_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8432444	0	16846.62	58188.81	5457787	0	16889.73	58176.84	5457802
HG02392_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8514276	0	16847.98	59576.75	3096875	0	16890.25	59565.22	3096863
HG02451_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8754582	0	15350.96	49896.87	4328242	0	15394.47	49883.78	4328229
HG02451_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11143720	0	15278.36	49861.51	3078201	0	15317.22	49849.87	3078173
HG02486_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9857147	0	16174.74	52775.93	4391436	0	16217.56	52763.07	4391408
HG02486_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8539114	0	14874.79	48638.38	3100770	0	14916.52	48625.92	3100738
HG02514_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9041725	0	17316.04	60745.90	2745142	0	17359.06	60734.07	2745174
HG02514_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12190748	0	16035.42	57334.16	2672857	0	16077.89	57322.69	2672848
HG02523_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10015162	0	17003.04	59696.18	3825204	0	17043.30	59685.22	3825179
HG02523_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8891711	0	17117.40	59951.53	3385955	0	17159.18	59940.11	3385973
HG02559_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9669503	0	16102.72	51629.48	3217206	0	16145.46	51616.50	3217176
HG02559_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10651177	0	15488.65	50230.31	4641365	0	15529.97	50217.94	4641354
HG02572_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11261484	0	15424.79	49612.10	5550910	0	15466.98	49599.38	5550880
HG02572_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9953614	0	14871.36	48596.47	2813447	0	14913.47	48583.98	2813477
HG02583_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11530676	0	15621.22	49887.31	2945791	0	15663.12	49874.53	2945810
HG02583_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10099187	0	15121.87	49277.53	6742857	0	15166.56	49264.13	6742888
HG02602_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10502032	0	16247.88	56186.49	3485715	0	16292.48	56174.07	3485694
HG02602_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8422900	0	16783.78	57840.29	2947255	0	16828.81	57827.70	2947231
HG02615_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10650669	0	15237.87	49597.12	3649885	0	15278.63	49584.99	3649855
HG02615_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11612483	0	15800.53	50653.28	4571145	0	15844.73	50639.94	4571125
HG02622_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11311592	0	15155.50	49082.92	2432907	0	15198.17	49070.10	2432897
HG02622_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7952912	0	15754.78	50227.44	3650388	0	15796.34	50214.74	3650414
HG02630_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10140232	0	15358.39	50194.46	17616067	0	15400.58	50181.90	17616047
HG02630_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9909204	0	15425.12	49715.18	4050587	0	15467.61	49702.35	4050564
HG02647_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12195219	0	15294.49	49368.93	2802000	0	15332.25	49357.70	2801981
HG02647_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10476923	0	14393.18	47819.81	2600108	0	14437.93	47806.81	2600138
HG02668_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10351790	0	15374.52	49525.62	2848185	0	15415.42	49513.26	2848194
HG02668_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11737258	0	14838.91	48701.68	3975800	0	14876.43	48690.56	3975796
HG02698_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10252716	0	17212.71	59024.85	3137782	0	17255.71	59012.74	3137813
HG02698_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10775526	0	16176.07	56781.59	2769459	0	16221.47	56769.16	2769442
HG02717_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8092952	0	15895.09	50158.27	2944080	0	15934.91	50145.92	2944099
HG02717_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9779684	0	15077.63	49056.92	5046498	0	15120.46	49044.12	5046467
HG02723_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8419010	0	15629.31	49733.26	2162713	0	15670.52	49720.61	2162743
HG02723_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10325540	0	15158.61	49249.38	2960286	0	15202.68	49236.14	2960303
HG02735_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8279425	0	16987.21	58645.24	4441796	0	17030.51	58632.97	4441764
HG02735_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8727240	0	16608.72	58391.09	3883448	0	16652.60	58378.85	3883428
HG02738_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10373597	0	17045.54	59957.08	27482620	0	17089.17	59945.16	27482599
HG02738_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9405356	0	16614.86	58529.50	2728975	0	16657.90	58517.73	2728978
HG02809_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9394096	0	15645.72	50145.08	5180628	0	15687.28	50132.50	5180652
HG02809_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11969297	0	15834.15	50301.20	3567684	0	15876.31	50288.31	3567697
HG02818_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9156670	0	15606.65	49835.05	2588299	0	15646.12	49822.95	2588312
HG02818_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8790742	0	14998.60	49163.95	2686515	0	15039.44	49151.86	2686483
HG02841_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9962017	0	15071.10	49226.93	2659870	0	15113.38	49214.37	2659862
HG02841_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11809486	0	15792.35	50515.26	2452705	0	15829.23	50504.00	2452673
HG02886_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11287558	0	15484.16	49806.53	4812104	0	15523.96	49794.48	4812133
HG02886_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11552579	0	15339.73	49456.73	3114058	0	15382.30	49443.87	3114090
HG02922_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9787111	0	15556.26	50040.29	7308970	0	15597.70	50027.55	7308938
HG02922_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10878357	0	15172.11	49095.52	2579311	0	15213.46	49082.95	2579287
HG02965_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11063597	0	14678.96	48274.14	3770265	0	14718.01	48262.51	3770252
HG02965_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11648840	0	15182.61	49206.60	4071512	0	15227.00	49193.27	4071482
HG02976_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12757377	0	15646.76	50048.63	3861740	0	15688.43	50035.93	3861719
HG02976_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9654164	0	15738.45	50200.06	4414706	0	15777.97	50187.92	4414700
HG02984_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11325534	0	15363.97	49586.15	4392153	0	15404.28	49573.97	4392161
HG02984_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9815004	0	14745.29	48248.43	10081859	0	14790.31	48235.01	10081880
HG03017_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8738277	0	17148.60	60186.11	4773394	0	17191.80	60174.16	4773408
HG03017_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9929713	0	16600.61	57799.67	2693290	0	16641.64	57788.20	2693313
HG03041_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11525595	0	15362.03	49602.74	2901824	0	15402.26	49590.38	2901842
HG03041_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9297278	0	15720.79	50006.58	2518390	0	15761.34	49994.08	2518382
HG03050_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11023235	0	15798.14	50482.16	3610535	0	15838.38	50469.91	3610523
HG03050_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11730969	0	14869.08	48342.96	2478153	0	14915.13	48329.17	2478133
HG03098_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10238351	0	14880.31	48219.57	2864456	0	14922.06	48207.16	2864458
HG03098_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12270396	0	14721.43	47895.83	2253803	0	14761.06	47884.12	2253826
HG03130_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7985922	0	14845.39	48569.55	3873712	0	14886.95	48557.22	3873737
HG03130_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9183444	0	15390.42	49676.96	4080198	0	15431.39	49664.63	4080167
HG03139_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8457447	0	14704.86	47971.59	3228209	0	14746.44	47959.19	3228194
HG03139_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	14384503	0	15135.93	49158.41	3187168	0	15178.47	49145.66	3187173
HG03195_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9217602	0	15544.05	49745.05	4453232	0	15587.54	49731.92	4453255
HG03195_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9473220	0	15469.50	49637.20	4071381	0	15512.75	49624.13	4071411
HG03209_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	13517651	0	14444.38	47484.70	3675510	0	14484.53	47472.82	3675536
HG03209_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8222706	0	14910.61	48218.21	3079630	0	14953.61	48205.25	3079657
HG03225_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9437702	0	14746.00	47845.17	3144451	0	14790.45	47831.85	3144476
HG03225_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10980341	0	15303.01	49089.91	2478319	0	15343.19	49077.69	2478326
HG03239_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9436217	0	16176.02	58156.33	2720755	0	16223.06	58143.59	2720762
HG03239_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10372119	0	16808.00	58656.90	3672269	0	16849.79	58645.28	3672264
HG03270_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12434200	0	16234.67	50749.77	3312112	0	16275.39	50737.05	3312143
HG03270_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10523982	0	15746.18	50204.54	3165413	0	15783.23	50193.17	3165444
HG03369_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11678355	0	15863.52	50098.74	2573719	0	15906.07	50085.62	2573733
HG03369_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8967196	0	14382.91	48365.97	2816554	0	14429.43	48352.57	2816549
HG03453_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8723120	0	15683.76	49761.88	3941426	0	15724.21	49749.46	3941447
HG03453_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8289886	0	14775.40	48525.78	4414703	0	14819.12	48512.90	4414709
HG03470_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11295854	0	15395.86	49218.01	2977336	0	15436.84	49205.48	2977323
HG03470_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11143762	0	15296.47	49263.36	4364427	0	15337.98	49250.75	4364396
HG03471_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7224328	0	14674.01	47702.03	4480370	0	14715.42	47689.66	4480385
HG03471_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8959602	0	15304.08	49168.38	7800622	0	15344.75	49156.05	7800654
HG03486_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9950445	0	15058.56	49087.46	2590274	0	15100.38	49074.97	2590252
HG03486_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10203326	0	15641.99	49644.80	3106928	0	15683.45	49632.12	3106934
HG03516_mat_hprc_r2_v1.1.0.merged.diagonal-distance.32.tp.paf	12131019	0	15342.29	49444.05	4209314	0	15381.61	49432.19	4209345
HG03516_pat_hprc_r2_v1.1.0.merged.diagonal-distance.32.tp.paf	8744583	0	15315.95	49451.96	3935467	0	15356.67	49439.58	3935455
HG03521_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10131583	0	14585.91	48219.87	3675536	0	14625.46	48208.19	3675510
HG03521_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10290023	0	15777.39	50255.51	4130994	0	15815.68	50243.79	4131012
HG03540_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9546363	0	15998.07	51104.02	4002710	0	16038.02	51091.82	4002678
HG03540_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10756512	0	15577.72	50100.82	2850544	0	15617.29	50088.78	2850560
HG03579_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8430001	0	14849.33	48502.81	3255275	0	14891.68	48490.20	3255306
HG03579_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8228568	0	14775.26	48315.71	4557658	0	14822.26	48301.77	4557649
HG03583_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9528381	0	14790.54	48544.96	2975027	0	14830.29	48533.27	2975056
HG03583_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8305482	0	15073.49	48502.94	1991698	0	15115.76	48490.12	1991691
HG03654_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8579072	0	16752.18	57998.08	2642723	0	16798.31	57985.23	2642702
HG03654_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9846239	0	15604.90	55831.89	2533254	0	15646.74	55820.66	2533244
HG03669_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10540332	0	16797.73	58066.28	3024053	0	16843.49	58053.62	3024027
HG03669_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10981975	0	16641.43	58697.26	2789315	0	16683.44	58685.84	2789338
HG03688_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9879544	0	16674.71	57229.63	3219262	0	16716.73	57217.85	3219259
HG03688_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8257541	0	16129.74	56484.17	2308883	0	16173.39	56472.11	2308915
HG03704_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10278472	0	17810.39	60905.04	2759979	0	17852.55	60893.00	2759987
HG03704_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11864052	0	16989.55	57663.88	2870461	0	17032.59	57651.60	2870436
HG03710_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9744538	0	17576.02	60712.05	3046574	0	17617.62	60700.48	3046580
HG03710_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10369644	0	16017.46	55567.53	3697087	0	16061.57	55555.29	3697088
HG03742_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8766697	0	16195.19	56995.10	3434536	0	16239.26	56982.93	3434564
HG03742_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8418089	0	17331.98	59751.76	3321607	0	17375.72	59739.48	3321580
HG03784_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9158228	0	17437.36	59458.60	2997168	0	17479.79	59446.51	2997185
HG03784_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9317855	0	16464.15	56875.64	2385744	0	16508.79	56863.12	2385727
HG03804_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9630079	0	17440.01	60034.16	3514928	0	17483.87	60021.85	3514960
HG03804_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8671372	0	16871.86	57706.46	2848916	0	16915.76	57694.10	2848945
HG03816_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10756114	0	16695.31	58729.86	5231669	0	16740.58	58717.41	5231696
HG03816_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11147161	0	17546.65	59670.13	2753098	0	17586.66	59658.73	2753111
HG03831_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7881987	0	17410.23	61224.64	4059140	0	17453.54	61212.89	4059130
HG03831_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7292975	0	17629.79	60077.96	3039254	0	17676.05	60065.00	3039256
HG03834_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9039201	0	16950.59	58506.12	2669953	0	16992.73	58494.30	2669983
HG03834_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9496217	0	17438.67	60396.38	3421406	0	17480.99	60384.55	3421437
HG03874_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8327601	0	17274.52	59495.79	3230097	0	17316.74	59483.95	3230080
HG03874_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9569503	0	16930.20	58957.23	3832901	0	16973.81	58945.09	3832907
HG03927_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8312382	0	16883.84	58567.99	4884432	0	16927.82	58555.98	4884413
HG03927_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11057687	0	17182.23	58753.36	3815012	0	17225.79	58741.37	3815044
HG03942_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9165956	0	17249.76	58941.16	2605124	0	17291.58	58929.40	2605155
HG03942_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9222690	0	16666.95	58296.56	2874742	0	16711.44	58284.37	2874764
HG04115_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9279711	0	17790.21	60759.43	3062164	0	17832.43	60747.67	3062151
HG04115_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9797729	0	16282.24	56390.84	2602131	0	16326.34	56378.76	2602152
HG04157_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10643749	0	16733.61	58229.76	2827970	0	16776.33	58217.90	2827938
HG04157_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9213275	0	16677.74	57591.37	2756449	0	16721.68	57579.08	2756428
HG04160_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10690194	0	16891.52	59270.30	3202305	0	16938.31	59257.44	3202311
HG04160_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9020480	0	16402.37	58116.82	3546531	0	16447.18	58104.64	3546506
HG04184_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9625777	0	17167.55	59366.47	2317725	0	17212.29	59354.01	2317733
HG04184_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9376975	0	17239.93	60120.91	3018081	0	17285.84	60108.31	3018088
HG04187_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9691269	0	14858.70	56132.37	3286382	0	14897.83	56122.40	3286379
HG04187_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9778383	0	15987.78	57004.41	2580594	0	16033.50	56992.05	2580625
HG04199_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8004553	0	16866.46	58049.88	2474322	0	16908.47	58038.18	2474331
HG04199_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	7671649	0	15825.68	55310.98	3171288	0	15866.29	55299.76	3171259
HG04204_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9287420	0	16553.29	57957.35	2929747	0	16597.67	57945.27	2929774
HG04204_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10843073	0	16615.24	57539.34	2901598	0	16660.31	57526.87	2901630
HG04228_mat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	6585196	0	17691.99	60880.01	2641756	0	17738.56	60866.97	2641754
HG04228_pat_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9432314	0	16018.56	55811.14	2366360	0	16061.78	55799.26	2366331
HG06807_mat_v1.0.genbank.merged.diagonal-distance.32.tp.paf	9599577	0	14627.14	48703.53	2807031	0	14668.02	48691.69	2807048
HG06807_pat_v1.0.genbank.merged.diagonal-distance.32.tp.paf	10437598	0	15795.76	52499.68	2618608	0	15837.33	52487.54	2618591
NA18505_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10164609	0	15575.38	49922.19	2953174	0	15614.19	49910.36	2953191
NA18505_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	12927677	0	15846.94	50175.25	3435938	0	15889.26	50162.26	3435914
NA18508_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8295650	0	15134.97	49052.70	5133752	0	15176.43	49040.19	5133732
NA18508_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	11711869	0	15120.41	49080.04	3071077	0	15161.13	49067.86	3071046
NA18522_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9927420	0	14901.69	48619.19	4454844	0	14946.11	48605.95	4454857
NA18522_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10418737	0	15255.77	49340.29	3379741	0	15294.14	49328.69	3379758
NA18565_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8473992	0	15864.82	57190.31	3454477	0	15904.89	57179.57	3454495
NA18565_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10222839	0	16771.06	58864.69	3096831	0	16812.89	58853.26	3096854
NA18570_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10474044	0	16878.97	59460.40	2687340	0	16922.94	59448.36	2687327
NA18570_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8781247	0	17449.16	60922.11	3119319	0	17490.87	60910.65	3119349
NA18608_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9211916	0	16701.35	59393.77	4018250	0	16743.58	59382.34	4018275
NA18608_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10731886	0	15429.01	56710.87	3229336	0	15469.82	56700.27	3229306
NA18620_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10263945	0	16409.70	57815.38	3089852	0	16455.35	57802.94	3089820
NA18620_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	9026653	0	15224.35	56747.32	2857885	0	15263.25	56737.42	2857876
NA18747_hap1_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	10087285	0	16380.98	57607.61	3505503	0	16422.82	57596.21	3505514
NA18747_hap2_hprc_r2_v1.0.1.merged.diagonal-distance.32.tp.paf	8925295	0	17390.77	60640.33	3226819	0	17433.61	60628.42	3226792
